action,gbifID,datasetKey,license,occurrenceID,basisOfRecord,dateIdentified,decimalLatitude,decimalLongitude,country,countryCode,eventDate,year,kingdom,family,identifiedBy,institutionCode,collectionCode,catalogNumber,recordedBy,scientificName,typeStatus,recordedByID,identifiedByID
identified,1039255460,854e35e6-f762-11e1-a439-00145eb45e9a,CC0_1_0,urn:uuid:7b7700ad-6557-4789-b4a3-521a659d0835,PRESERVED_SPECIMEN,,,,,,,,Animalia,Glyceridae,Marian H. Pettibone,YPM,IZ,YPM IZ 001942.AN,,Glycera americana,,,
identified,1039255417,854e35e6-f762-11e1-a439-00145eb45e9a,CC0_1_0,urn:uuid:7b78cfda-f833-450f-b4d9-94aed9114a4f,PRESERVED_SPECIMEN,,41.35785047,-72.02754388,USA,US,,,Animalia,Phyllodocidae,Marian H. Pettibone,YPM,IZ,YPM IZ 001734.AN,"Deavey, W. G.",Phyllodoce maculata,,,
identified,1039255310,854e35e6-f762-11e1-a439-00145eb45e9a,CC0_1_0,urn:uuid:7afa77c0-1ab7-4563-8d28-82041c4c92c3,PRESERVED_SPECIMEN,,41.27455087,-72.96366179,USA,US,1880-03-11,1880,Animalia,Onuphidae,Marian H. Pettibone,YPM,IZ,YPM IZ 002006.AN,"Reynolds, H. M.",Diopatra cuprea,,,
identified,1039255159,854e35e6-f762-11e1-a439-00145eb45e9a,CC0_1_0,urn:uuid:7a9fda71-174f-4da9-997e-013df61966a4,PRESERVED_SPECIMEN,,42.075,-70.2583,USA,US,1879-07-22,1879,Animalia,Lumbrineridae,Marian H. Pettibone,YPM,IZ,YPM IZ 002129.AN,U.S. Fish Comm. Stmr. Speedwell,Lumbrineris fragilis,,,
identified,1039255044,854e35e6-f762-11e1-a439-00145eb45e9a,CC0_1_0,urn:uuid:79dad522-7396-431a-8f5d-efdbab9cff38,PRESERVED_SPECIMEN,,42.85,-68.875,USA,US,1874-09-05,1874,Animalia,Nereididae,Marian H. Pettibone,YPM,IZ,YPM IZ 001847.AN,U.S. Coast Survey Stmr. Bache,Nereis pelagica,,,
identified,1039254872,854e35e6-f762-11e1-a439-00145eb45e9a,CC0_1_0,urn:uuid:79c89951-5f77-4088-825b-78ff8af8fce3,PRESERVED_SPECIMEN,,,,Denmark,DK,,,Animalia,Phyllodocidae,Marian H. Pettibone,YPM,IZ,YPM IZ 001715.AN,,Eulalia viridis,,,
identified,1039254820,854e35e6-f762-11e1-a439-00145eb45e9a,CC0_1_0,urn:uuid:78af5c60-9f98-4b97-98dd-dd9d90be8a6e,PRESERVED_SPECIMEN,,,,USA,US,1880-08-23,1880,Animalia,Lumbrineridae,Marian H. Pettibone,YPM,IZ,YPM IZ 002187.AN,U.S. Fish Comm. Stmr. Fish Hawk,Ninoe nigripes,,,
identified,1039254802,854e35e6-f762-11e1-a439-00145eb45e9a,CC0_1_0,urn:uuid:79252e7e-f294-45c1-bd75-92d13b3b7164,PRESERVED_SPECIMEN,,,,USA,US,1874-08-04,1874,Animalia,Nereididae,Marian H. Pettibone,YPM,IZ,YPM IZ 001870.AN,U.S. Fish Commission,Nereis succinea,,,
identified,1039254800,854e35e6-f762-11e1-a439-00145eb45e9a,CC0_1_0,urn:uuid:794bb5ce-1bb6-4407-9078-075a066c4f85,PRESERVED_SPECIMEN,1962,41.27455087,-72.96366179,USA,US,1871-05,1871,Animalia,Polynoidae,Marian H. Pettibone,YPM,IZ,YPM IZ 001531.AN,,Lepidonotus sublevis,,,
identified,1039254745,854e35e6-f762-11e1-a439-00145eb45e9a,CC0_1_0,urn:uuid:7914158b-e4ca-4b7d-a4ee-13710808ec0f,PRESERVED_SPECIMEN,,42.82,-68.80208,USA,US,1874-09-05,1874,Animalia,Nephtyidae,Marian H. Pettibone,YPM,IZ,YPM IZ 001938.AN,U.S. Coast Survey Stmr. Bache,Nephtys incisa,,,
identified,1039254714,854e35e6-f762-11e1-a439-00145eb45e9a,CC0_1_0,urn:uuid:78a6c415-eceb-419f-98a1-c742f993ff49,PRESERVED_SPECIMEN,,42.0583,-70.325,USA,US,1879-08-11,1879,Animalia,Polynoidae,Marian H. Pettibone,YPM,IZ,YPM IZ 001536.AN,U.S. Fish Comm. Stmr. Speedwell,Arcteobia anticostiensis,,,
identified,1039254670,854e35e6-f762-11e1-a439-00145eb45e9a,CC0_1_0,urn:uuid:7896075e-a694-4638-b500-ea3c684e7f09,PRESERVED_SPECIMEN,,41.27900056,-72.79675835,USA,US,7/14/61,1961,Animalia,Spionidae,Marian H. Pettibone,YPM,IZ,YPM IZ 002281.AN,"Flynn, A.",Spio setosa,,,
identified,1039254653,854e35e6-f762-11e1-a439-00145eb45e9a,CC0_1_0,urn:uuid:788c0e30-de6a-45b1-9f5e-cf8017f8c9d0,PRESERVED_SPECIMEN,,,,USA,US,1881,1881,Animalia,Phyllodocidae,Marian H. Pettibone,YPM,IZ,YPM IZ 001709.AN,U.S. Fish Comm. Stmr. Lookout,Eulalia bilineata,,,
identified,1039254539,854e35e6-f762-11e1-a439-00145eb45e9a,CC0_1_0,urn:uuid:7808cd8b-82da-4f00-a283-ef77f4eee65a,PRESERVED_SPECIMEN,,41.5917,-69.5833,USA,US,1879-09-19,1879,Animalia,Nereididae,Marian H. Pettibone,YPM,IZ,YPM IZ 001860.AN,U.S. Fish Comm. Stmr. Speedwell,Nereis pelagica,,,
identified,1039254393,854e35e6-f762-11e1-a439-00145eb45e9a,CC0_1_0,urn:uuid:779d8dfd-1bb4-4ccd-831c-525bc5dbfc14,PRESERVED_SPECIMEN,,40,-70.1,USA,US,1881-09-21,1881,Animalia,Aphroditidae,Marian H. Pettibone,YPM,IZ,YPM IZ 001508.AN,U.S. Fish Comm. Stmr. Fish Hawk,Laetmonice filicornis,,,
identified,1039254297,854e35e6-f762-11e1-a439-00145eb45e9a,CC0_1_0,urn:uuid:76b7352b-4bb7-4f54-ac8d-632c156c75ad,PRESERVED_SPECIMEN,,40.34,-70.6917,USA,US,1881-07-16,1881,Animalia,Aphroditidae,Marian H. Pettibone,YPM,IZ,YPM IZ 001472.AN,U.S. Fish Comm. Stmr. Fish Hawk,Aphrodita hastata,,,
identified,1039254286,854e35e6-f762-11e1-a439-00145eb45e9a,CC0_1_0,urn:uuid:7722df0f-f8dd-45d5-83dd-aa2029e8300f,PRESERVED_SPECIMEN,,42.0583,-70.3083,USA,US,1879-08-11,1879,Animalia,Goniadidae,Marian H. Pettibone,YPM,IZ,YPM IZ 001986.AN,U.S. Fish Comm. Stmr. Speedwell,Goniada maculata,,,
identified,1039254106,854e35e6-f762-11e1-a439-00145eb45e9a,CC0_1_0,urn:uuid:7676169e-096b-45a6-b40b-f6f40071d94d,PRESERVED_SPECIMEN,,40.1417,-70.4167,USA,US,1879-09-13,1879,Animalia,Lumbrineridae,Marian H. Pettibone,YPM,IZ,YPM IZ 002180.AN,U.S. Fish Comm. Stmr. Speedwell,Ninoe nigripes,,,
identified,1039254024,854e35e6-f762-11e1-a439-00145eb45e9a,CC0_1_0,urn:uuid:75f9a6ca-9dc9-4354-92c2-4cdf29eb5b7e,PRESERVED_SPECIMEN,,,,USA,US,1880-08-24,1880,Animalia,Glyceridae,Marian H. Pettibone,YPM,IZ,YPM IZ 001958.AN,U.S. Fish Comm. Stmr. Fish Hawk,Glycera dibranchiata,,,
identified,1039253794,854e35e6-f762-11e1-a439-00145eb45e9a,CC0_1_0,urn:uuid:75037721-c80c-4b5f-98ff-c359d8eb736d,PRESERVED_SPECIMEN,,43.5667,-68.45,USA,US,1873-09-04,1873,Animalia,Nephtyidae,Marian H. Pettibone,YPM,IZ,YPM IZ 001924.AN,U.S. Coast Survey Stmr. Bache,Nephtys incisa,,,
identified,1039253674,854e35e6-f762-11e1-a439-00145eb45e9a,CC0_1_0,urn:uuid:746ad7cd-13e9-4026-80c1-c2307e256812,PRESERVED_SPECIMEN,,,,,,,,Animalia,Dorvilleidae,Marian H. Pettibone,YPM,IZ,YPM IZ 002204.AN,,Ophryotrocha puerilis,,,
identified,1039253650,854e35e6-f762-11e1-a439-00145eb45e9a,CC0_1_0,urn:uuid:74628392-a0b6-4c14-addc-1aab713595f9,PRESERVED_SPECIMEN,,42.05,-70.25,USA,US,1879-08-30,1879,Animalia,Phyllodocidae,Marian H. Pettibone,YPM,IZ,YPM IZ 001691.AN,U.S. Fish Comm. Stmr. Speedwell,Eteone longa,,,
identified,1039253598,854e35e6-f762-11e1-a439-00145eb45e9a,CC0_1_0,urn:uuid:745d07db-8338-44f8-af00-04b2a27d3101,PRESERVED_SPECIMEN,,,,USA,US,1873-08-30,1873,Animalia,Nephtyidae,Marian H. Pettibone,YPM,IZ,YPM IZ 001902.AN,U.S. Fish Commission,Aglaophamus circinata,,,
identified,1039253541,854e35e6-f762-11e1-a439-00145eb45e9a,CC0_1_0,urn:uuid:744406f8-dff3-4a28-9348-920138b4a1e9,PRESERVED_SPECIMEN,,,,USA,US,1874-08-21,1874,Animalia,Phyllodocidae,Marian H. Pettibone,YPM,IZ,YPM IZ 001726.AN,U.S. Fish Commission,Phyllodoce maculata,,,
identified,1039253393,854e35e6-f762-11e1-a439-00145eb45e9a,CC0_1_0,urn:uuid:73bb5d11-43b4-46e3-bc31-66f294c20aab,PRESERVED_SPECIMEN,,,,Canada,CA,1872,1872,Animalia,Orbiniidae,Marian H. Pettibone,YPM,IZ,YPM IZ 002231.AN,U.S. Fish Commission,Scoloplos armiger,,,
identified,1039253370,854e35e6-f762-11e1-a439-00145eb45e9a,CC0_1_0,urn:uuid:7398f886-a906-4bbd-a252-a731eb311702,PRESERVED_SPECIMEN,,40.1417,-70.4167,USA,US,1879-09-13,1879,Animalia,Orbiniidae,Marian H. Pettibone,YPM,IZ,YPM IZ 002223.AN,U.S. Fish Comm. Stmr. Speedwell,Scoloplos acutus,,,
identified,1039253273,854e35e6-f762-11e1-a439-00145eb45e9a,CC0_1_0,urn:uuid:72dfb888-a3fe-4aae-bd04-df7135fb9906,PRESERVED_SPECIMEN,,,,Canada,CA,1877-09-24,1877,Animalia,Polynoidae,Marian H. Pettibone,YPM,IZ,YPM IZ 001537.AN,U.S. Fish Comm. Stmr. Speedwell,Arcteobia anticostiensis,,,
