action,gbifID,datasetKey,license,occurrenceID,basisOfRecord,dateIdentified,decimalLatitude,decimalLongitude,country,countryCode,eventDate,year,kingdom,family,identifiedBy,institutionCode,collectionCode,catalogNumber,recordedBy,scientificName,typeStatus,recordedByID,identifiedByID
recorded,1455991223,821cc27a-e3bb-4bc5-ac34-89ada245069d,CC0_1_0,http://n2t.net/ark:/65665/319f227c2-69a3-4182-a011-e85219a5b616,PRESERVED_SPECIMEN,,6.96,-58.16,Guyana,GY,,1984,Plantae,Eriocaulaceae,"Moldenke, H. N.",US,US,US 2983111,M. S. Collins,Comanthera kegeliana,,,
recorded,2626931385,c267909d-184f-4138-9e67-a074d478d52b,CC_BY_NC_4_0,a79d61c4-bc21-4547-80f2-fc63a7c39d83,PRESERVED_SPECIMEN,,8.783333,-82.95,Costa Rica,CR,1977-07-16,1977,Plantae,Campanulaceae,,DAV,Herbarium,,Grady L. Webster; Margaret Collins,Burmeistera cyclostigmata,,,
recorded,1259832298,7bd65a7a-f762-11e1-a439-00145eb45e9a,CC_BY_4_0,urn:catalog:MO:Tropicos:2510786,PRESERVED_SPECIMEN,2010,8.7833333,-82.9500000,Costa Rica,CR,,1977,Plantae,Campanulaceae,R. L. Wilbur (DUKE),MO,MO,2510786,Grady L. Webster|Margaret Collins,Burmeistera cyclostigmata Donn. Sm.,,,
recorded,3801790831,68513375-3aa5-4f6f-9975-d97d56c21d61,CC_BY_4_0,962f9532-52c3-41f5-a546-d75c9e32ee64,PRESERVED_SPECIMEN,2000,30.23667,-84.23111,,US,1959-01-13,1959,Animalia,Polycentropodidae,,INHS,,INHS Trichoptera 55417,M. S. Collins,Polycentropus,,,
recorded,3801789321,68513375-3aa5-4f6f-9975-d97d56c21d61,CC_BY_4_0,53a70a3a-d712-4e13-b3d5-d87f136ac8ae,PRESERVED_SPECIMEN,2000,30.23667,-84.23111,,US,1959-01-13,1959,Animalia,Leptoceridae,,INHS,,INHS Trichoptera 45058,M. S. Collins,"Oecetis persimilis (Banks, 1907)",,,
recorded,3801775605,68513375-3aa5-4f6f-9975-d97d56c21d61,CC_BY_4_0,4a9c4fe2-0a22-4046-bda0-8c8aa51deb38,PRESERVED_SPECIMEN,1999,30.23667,-84.23111,,US,1959-01-13,1959,Animalia,Hydropsychidae,,INHS,,INHS Trichoptera 28702,M. S. Collins,"Cheumatopsyche burksi HH Ross, 1941",,,
recorded,3801287625,68513375-3aa5-4f6f-9975-d97d56c21d61,CC_BY_4_0,e791ea51-7132-4f3d-bbb3-9c5dca60bfca,PRESERVED_SPECIMEN,1999,30.23667,-84.23111,,US,1959-01-13,1959,Animalia,Hydropsychidae,,INHS,,INHS Trichoptera 28702,M. S. Collins,"Cheumatopsyche burksi HH Ross, 1941",,,
