action,gbifID,datasetKey,license,occurrenceID,basisOfRecord,dateIdentified,decimalLatitude,decimalLongitude,country,countryCode,eventDate,year,kingdom,family,identifiedBy,institutionCode,collectionCode,catalogNumber,recordedBy,scientificName,typeStatus,recordedByID,identifiedByID
identified,1319861330,821cc27a-e3bb-4bc5-ac34-89ada245069d,CC0_1_0,http://n2t.net/ark:/65665/3759d6c9c-1874-4b95-9edc-13736bc70d15,PRESERVED_SPECIMEN,,,,Puerto Rico,PR,,1969,Animalia,Phascolosomatidae,"Rice, M. E.",USNM,IZ,USNM 102949,M. Rice,Phascolosoma antillarum,,,
identified,1319816996,821cc27a-e3bb-4bc5-ac34-89ada245069d,CC0_1_0,http://n2t.net/ark:/65665/373a78267-b0cd-4a5a-b4fb-8f2440a92eef,PRESERVED_SPECIMEN,,,,Venezuela,VE,,1967,Animalia,Phascolosomatidae,"Rice, M. E.",USNM,IZ,USNM 102972,M. Rice,Phascolosoma antillarum,,,
identified,1319790458,821cc27a-e3bb-4bc5-ac34-89ada245069d,CC0_1_0,http://n2t.net/ark:/65665/3727d9a8a-b503-4c2c-9354-c12bdd02b650,PRESERVED_SPECIMEN,,,,Venezuela,VE,,1967,Animalia,Phascolosomatidae,"Rice, M. E.",USNM,IZ,USNM 102974,M. Rice,Phascolosoma antillarum,,,
identified,1319779646,821cc27a-e3bb-4bc5-ac34-89ada245069d,CC0_1_0,http://n2t.net/ark:/65665/3720342ea-dc0b-495c-b859-ced709d5d353,PRESERVED_SPECIMEN,,,,Puerto Rico,PR,,1967,Animalia,Aspidosiphonidae,"Rice, M. E.",USNM,IZ,USNM 119581,M. Rice,Aspidosiphon (Aspidosiphon) brocki,,,
identified,1319767615,821cc27a-e3bb-4bc5-ac34-89ada245069d,CC0_1_0,http://n2t.net/ark:/65665/3717c4377-7a22-4ae3-8071-18575a09940f,PRESERVED_SPECIMEN,,,,Netherlands Antilles,ZZ,,1967,Animalia,Phascolosomatidae,"Rice, M. E.",USNM,IZ,USNM 43323,M. Rice,Phascolosoma antillarum,,,
identified,1319756665,821cc27a-e3bb-4bc5-ac34-89ada245069d,CC0_1_0,http://n2t.net/ark:/65665/370fd2d5a-f70a-4fc9-9f0e-546d284bc140,PRESERVED_SPECIMEN,,,,Netherlands Antilles,ZZ,,1967,Animalia,Aspidosiphonidae,"Rice, M. E.",USNM,IZ,USNM 96075,M. Rice,Paraspidosiphon spinososcutatus,,,
identified,1319728965,821cc27a-e3bb-4bc5-ac34-89ada245069d,CC0_1_0,http://n2t.net/ark:/65665/36fc056d1-abbf-4635-a9c5-ff7fa1119be4,PRESERVED_SPECIMEN,,,,Venezuela,VE,,1967,Animalia,Phascolosomatidae,"Rice, M. E.",USNM,IZ,USNM 102965,M. Rice,Phascolosoma antillarum,,,
identified,1319721384,821cc27a-e3bb-4bc5-ac34-89ada245069d,CC0_1_0,http://n2t.net/ark:/65665/36f6a5454-8044-4c07-a8e0-95caa3a56fe3,PRESERVED_SPECIMEN,,,,Barbados,BB,,1967,Animalia,Aspidosiphonidae,"Rice, M. E.",USNM,IZ,USNM 100794,M. Rice & J. Field,Paraspidosiphon fischeri,,,
identified,1319720489,821cc27a-e3bb-4bc5-ac34-89ada245069d,CC0_1_0,http://n2t.net/ark:/65665/36f6039e6-b3b9-46f3-81b5-19d568fbabec,PRESERVED_SPECIMEN,,,,Jamaica,JM,,1967,Animalia,Phascolosomatidae,"Rice, M. E.",USNM,IZ,USNM 43361,M. Rice,Phascolosoma dentigerum,,,
identified,1319697927,821cc27a-e3bb-4bc5-ac34-89ada245069d,CC0_1_0,http://n2t.net/ark:/65665/36e5f321d-c8e3-4dd0-b5a8-af2de9a837a7,PRESERVED_SPECIMEN,,,,United States,US,,1962,Animalia,Golfingiidae,"Rice, M. E.",USNM,IZ,USNM 48853,M. Rice,Golfingia pugettensis,,,
