action,gbifID,datasetKey,license,occurrenceID,basisOfRecord,dateIdentified,decimalLatitude,decimalLongitude,country,countryCode,eventDate,year,kingdom,family,identifiedBy,institutionCode,collectionCode,catalogNumber,recordedBy,scientificName,typeStatus,recordedByID,identifiedByID
identified,1209591372,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,CC_BY_NC_4_0,MCZ:Ent:580309,PRESERVED_SPECIMEN,2012,19.990411,-76.835774,Cuba,CU,1936-06-01/1936-06-30,1936,Animalia,Chrysomelidae,Blake,MCZ,Ent,580309,"Philip J. Darlington, Jr.",Alethaxius turquinensis Blake,Paratype of Alethaxius turquinensis,http://viaf.org/viaf/46837193,
identified,1209591371,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,CC_BY_NC_4_0,MCZ:Ent:580313,PRESERVED_SPECIMEN,2012,19.990411,-76.835774,Cuba,CU,1936-06-01/1936-06-30,1936,Animalia,Chrysomelidae,Blake,MCZ,Ent,580313,"Philip J. Darlington, Jr.",Alethaxius turquinensis Blake,Paratype of Alethaxius turquinensis,http://viaf.org/viaf/46837193,
identified,1209591367,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,CC_BY_NC_4_0,MCZ:Ent:580314,PRESERVED_SPECIMEN,2012,19.990411,-76.835774,Cuba,CU,1936-06-01/1936-06-30,1936,Animalia,Chrysomelidae,Blake,MCZ,Ent,580314,"Philip J. Darlington, Jr.",Alethaxius turquinensis Blake,Paratype of Alethaxius turquinensis,http://viaf.org/viaf/46837193,
identified,1209591362,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,CC_BY_NC_4_0,MCZ:Ent:580305,PRESERVED_SPECIMEN,2012,19.990411,-76.835774,Cuba,CU,1936-06-01/1936-06-30,1936,Animalia,Chrysomelidae,Blake,MCZ,Ent,580305,"Philip J. Darlington, Jr.",Alethaxius turquinensis Blake,Paratype of Alethaxius turquinensis,http://viaf.org/viaf/46837193,
identified,1209591351,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,CC_BY_NC_4_0,MCZ:Ent:580306,PRESERVED_SPECIMEN,2012,19.990411,-76.835774,Cuba,CU,1936-06-01/1936-06-30,1936,Animalia,Chrysomelidae,Blake,MCZ,Ent,580306,"Philip J. Darlington, Jr.",Alethaxius turquinensis Blake,Paratype of Alethaxius turquinensis,http://viaf.org/viaf/46837193,
identified,1209591338,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,CC_BY_NC_4_0,MCZ:Ent:580316,PRESERVED_SPECIMEN,2012,19.990411,-76.835774,Cuba,CU,1936-06-01/1936-06-30,1936,Animalia,Chrysomelidae,Blake,MCZ,Ent,580316,"Philip J. Darlington, Jr.",Alethaxius turquinensis Blake,Paratype of Alethaxius turquinensis,http://viaf.org/viaf/46837193,
identified,1209591329,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,CC_BY_NC_4_0,MCZ:Ent:580308,PRESERVED_SPECIMEN,2012,19.990411,-76.835774,Cuba,CU,1936-06-01/1936-06-30,1936,Animalia,Chrysomelidae,Blake,MCZ,Ent,580308,"Philip J. Darlington, Jr.",Alethaxius turquinensis Blake,Paratype of Alethaxius turquinensis,http://viaf.org/viaf/46837193,
identified,1209591325,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,CC_BY_NC_4_0,MCZ:Ent:580311,PRESERVED_SPECIMEN,2012,19.990411,-76.835774,Cuba,CU,1936-06-01/1936-06-30,1936,Animalia,Chrysomelidae,Blake,MCZ,Ent,580311,"Philip J. Darlington, Jr.",Alethaxius turquinensis Blake,Paratype of Alethaxius turquinensis,http://viaf.org/viaf/46837193,
identified,1209591320,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,CC_BY_NC_4_0,MCZ:Ent:580317,PRESERVED_SPECIMEN,2012,19.990411,-76.835774,Cuba,CU,1936-06-01/1936-06-30,1936,Animalia,Chrysomelidae,Blake,MCZ,Ent,580317,"Philip J. Darlington, Jr.",Alethaxius turquinensis Blake,Paratype of Alethaxius turquinensis,http://viaf.org/viaf/46837193,
identified,1209591319,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,CC_BY_NC_4_0,MCZ:Ent:580312,PRESERVED_SPECIMEN,2012,19.990411,-76.835774,Cuba,CU,1936-06-01/1936-06-30,1936,Animalia,Chrysomelidae,Blake,MCZ,Ent,580312,"Philip J. Darlington, Jr.",Alethaxius turquinensis Blake,Paratype of Alethaxius turquinensis,http://viaf.org/viaf/46837193,
