action,gbifID,datasetKey,license,occurrenceID,basisOfRecord,dateIdentified,decimalLatitude,decimalLongitude,country,countryCode,eventDate,year,kingdom,family,identifiedBy,institutionCode,collectionCode,catalogNumber,recordedBy,scientificName,typeStatus,recordedByID,identifiedByID
recorded,1322260391,821cc27a-e3bb-4bc5-ac34-89ada245069d,CC0_1_0,http://n2t.net/ark:/65665/3dfbefcb0-f6e7-4807-8168-0653b1a26ca1,PRESERVED_SPECIMEN,,38.8894,-77.0233,United States,US,,1946,Plantae,Rosaceae,,US,US,US 2133155,T. Berger,Malus spectabilis,,,
recorded,1322044623,821cc27a-e3bb-4bc5-ac34-89ada245069d,CC0_1_0,http://n2t.net/ark:/65665/3d6392a9e-cf04-44a7-94ae-0a4f56d8fda4,PRESERVED_SPECIMEN,,38.8897,-77.0264,United States,US,,1945,Plantae,Polygonaceae,,US,US,US 1895675,T. Berger,Polygonum cespitosum,,,
recorded,1321179071,821cc27a-e3bb-4bc5-ac34-89ada245069d,CC0_1_0,http://n2t.net/ark:/65665/3afdde3f3-55bc-4177-92ab-7691b065487a,PRESERVED_SPECIMEN,,,,United States,US,,1945,Plantae,Malvaceae,,US,US,US 1874646,T. Berger,Hibiscus coccineus,,,
recorded,1320618545,821cc27a-e3bb-4bc5-ac34-89ada245069d,CC0_1_0,http://n2t.net/ark:/65665/39721318e-2f7d-43c0-9027-ee5b28f009ac,PRESERVED_SPECIMEN,,38.8897,-77.0264,United States,US,,1945,Plantae,Polygonaceae,,US,US,US 2133868,T. Berger,Polygonum cespitosum,,,
recorded,1319829276,821cc27a-e3bb-4bc5-ac34-89ada245069d,CC0_1_0,http://n2t.net/ark:/65665/374309969-3528-4942-9f62-1ca94898e586,PRESERVED_SPECIMEN,,,,United States,US,,1945,Plantae,Lamiaceae,,US,US,US 1874967,T. Berger,Physostegia virginiana,,,
recorded,1319115691,821cc27a-e3bb-4bc5-ac34-89ada245069d,CC0_1_0,http://n2t.net/ark:/65665/354a0013d-78cb-4481-b5b1-28052d5aa537,PRESERVED_SPECIMEN,,38.8894,-77.0233,United States,US,,1948,Plantae,Rosaceae,,US,US,US 1972128,T. Berger,Malus spectabilis,,,
recorded,1318537591,821cc27a-e3bb-4bc5-ac34-89ada245069d,CC0_1_0,http://n2t.net/ark:/65665/33b0b8d14-cf20-4545-8d19-b84358e928ef,PRESERVED_SPECIMEN,,,,United States,US,,1945,Plantae,Vitaceae,,US,US,US 1895674,T. Berger,Parthenocissus tricuspidata,,,
recorded,1317247253,821cc27a-e3bb-4bc5-ac34-89ada245069d,CC0_1_0,http://n2t.net/ark:/65665/301fae5b1-5d1a-4ae1-a85d-7951836d8ab1,PRESERVED_SPECIMEN,,38.8897,-77.0264,United States,US,,1945,Plantae,Polygonaceae,,US,US,US 1895676,T. Berger,Polygonum cespitosum,,,
