action,gbifID,datasetKey,license,occurrenceID,basisOfRecord,dateIdentified,decimalLatitude,decimalLongitude,country,countryCode,eventDate,year,kingdom,family,identifiedBy,institutionCode,collectionCode,catalogNumber,recordedBy,scientificName,typeStatus,recordedByID,identifiedByID
identified,2425024987,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,CC_BY_NC_4_0,MCZ:Ent:742230,PRESERVED_SPECIMEN,,57.186411,-170.246232,United States,US,1951-08-29,1951,Animalia,Onychiuridae,Glance,MCZ,Ent,742230,William L. Jellison,"Onychiurus dentatus (Folsom, 1902:91)",,,
identified,2425024814,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,CC_BY_NC_4_0,MCZ:Ent:742271,PRESERVED_SPECIMEN,,42.649276,-83.284867,United States,US,1944-01-11,1944,Animalia,Entomobryidae,Glance,MCZ,Ent,742271,Fr. F. Sauer,"Willowsia buski (Lubbock, 1870",,,
